edge_id,u,v,distance_km,hydraulic_probability,hydraulic_logit,age_cost,negative_age_cost,chemistry_objective_unconstrained,chemistry_objective_constrained,negative_chemistry_log_objective,phreeqc_objective_change,phreeqc_ok,thermodynamic_constraints_active_count,thermodynamic_bound_hit_count,constraints_binding,reaction_extents,dominant_reaction,dominant_reaction_family,dominant_reaction_unconstrained,dominant_reaction_family_unconstrained,seed,split,is_true_edge,true_process,true_process_family,probability_hydraulic_chemistry,probability_hydraulic_chemistry_age,permuted_negative_age_cost,probability_age_permuted_control
MF2106_P1_M1->MF2106_P0_M2,MF2106_P1_M1,MF2106_P0_M2,1.0049464849333474,0.999999,13.815509557935018,0.020748801692063498,-0.02053647726835399,0.15701849649151378,0.15992163354118274,-0.1483524455440928,0.0029031370496689635,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.012350407899494166, 'albite': 0.06191989925166804, 'anorthite': -0.14762859801190026, 'k_feldspar': -0.0018013152430810043, 'NO3src': 0.18996596974546257, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.01815739735266496, 'MgNa_exch': 0.02063367647953673, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2106,development,0,,,0.6682464742699382,0.6623193013943783,-0.0009642197216541283,0.655006098438589
MF2106_P1_M1->MF2106_P1_M3,MF2106_P1_M1,MF2106_P1_M3,1.4925122096876906,0.999999,13.815509557935018,2.559100904837813e-06,-2.5590976303446787e-06,0.16280272787992134,0.16614774543074196,-0.153705791248216,0.003345017550820617,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.05429443529388678, 'anorthite': -0.0947395980516383, 'k_feldspar': -0.011973020711994518, 'NO3src': 0.0, 'sulfate_reduction': 0.21792947934652368, 'iron_reduction': 0.028410134751960896, 'CaNa_exch': 0.10298910121134605, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.04992256602898908}",sulfate_reduction,sulfate_reduction,sulfate_reduction,sulfate_reduction,2106,development,0,,,0.5504689601295737,0.5270831686683973,-0.0602948401574709,0.5519728158756697
MF2106_P1_M1->MF2106_P2_M3,MF2106_P1_M1,MF2106_P2_M3,1.5525455603749314,0.999999,13.815509557935018,4.338400972543007e-06,-4.338391561708727e-06,0.16078662018101447,0.16079105153856132,-0.14910171368369723,4.431357546852421e-06,True,10,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.01136635030066756, 'anorthite': 0.12592467898196713, 'k_feldspar': 0.021923047089914476, 'NO3src': 0.0, 'sulfate_reduction': 0.11665425529000024, 'iron_reduction': 0.0017825318289238458, 'CaNa_exch': 0.0, 'NaCa_exch': 0.044161839531591786, 'MgNa_exch': 0.018655032073384703, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.6526267493687471,0.6376527951920573,-0.011097474636813077,0.6419017569087724
MF2106_P1_M1->MF2106_P0_M3,MF2106_P1_M1,MF2106_P0_M3,1.6191875446374104,0.999999,13.815509557935018,0.0006920356159696149,-0.0006917962697404407,0.15812001779688992,0.15937251398902108,-0.14787892254313414,0.001252496192131164,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.12457889342836788, 'anorthite': -0.08426204647971755, 'k_feldspar': 0.04123315612375611, 'NO3src': 0.20201633436591046, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06446190809708462, 'MgNa_exch': 0.03587150032017756, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2106,development,0,,,0.6779328296800942,0.6654419651690635,-0.9863094877131546,0.910986715616403
MF2106_P1_M1->MF2106_P2_M1,MF2106_P1_M1,MF2106_P2_M1,0.4130428120937489,0.8152711823688059,1.4846318979722908,0.3095073353262857,-0.2696509865736791,0.15579299107072375,0.15579299106796837,-0.1447866807440018,-2.755379258090329e-12,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.1264499924174835, 'anorthite': -0.03441521222436583, 'k_feldspar': 0.030295178736071515, 'NO3src': 0.22340601015893063, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.02502758546676012, 'MgNa_exch': 0.0009074392070120454, 'NaMg_exch': 0.0}",NO3src,other,NO3src,other,2106,development,0,,,0.05742464926171186,0.03841911661314545,-1.6663905141080254e-05,0.024888229067018156
MF2106_P1_M1->MF2106_P0_M1,MF2106_P1_M1,MF2106_P0_M1,0.6652947523009943,0.1570155229115595,-1.6806038714306628,0.7930329019555128,-0.5839085446807969,0.16510237929849447,0.16605860502286315,-0.15362934826288163,0.0009562257243686811,True,10,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.10709592894599984, 'anorthite': 0.19929171688516115, 'k_feldspar': -0.024803767023910236, 'NO3src': 0.19212150536656808, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06318455331489098, 'MgNa_exch': 0.0020605229029720226, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.009918842766797968,0.008396398804459674,-0.6520356262984945,0.009393559984221601
MF2106_P1_M2->MF2106_P1_M3,MF2106_P1_M2,MF2106_P1_M3,0.7460116394499682,0.999999,13.815509557935018,0.004177002611980047,-0.004168303153264029,0.15110187193722918,0.15143552036864305,-0.14100944250462827,0.0003336484314138688,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'sulfate_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.0029107764157962376, 'anorthite': 0.0, 'k_feldspar': -0.000568414591435181, 'NO3src': 0.0, 'sulfate_reduction': 0.0, 'iron_reduction': 0.033863877711601854, 'CaNa_exch': 0.020218597442949574, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.013203864849369838}",iron_reduction,iron_reduction,iron_reduction,iron_reduction,2106,development,1,iron_reduction,iron_reduction,0.7994630508432314,0.7981720279740417,-0.0006917962697404407,0.7972396307853451
MF2106_P1_M2->MF2106_P2_M3,MF2106_P1_M2,MF2106_P2_M3,0.8250119162606433,0.999999,13.815509557935018,0.002248938737327142,-0.0022464136597262455,0.1678197456017504,0.2035515159475832,-0.1852767824329645,0.0357317703458328,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.053871237892409954, 'anorthite': 0.07897964564997459, 'k_feldspar': 0.0112212383307152, 'NO3src': 0.06196811876417358, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.030158403228206704, 'MgNa_exch': 0.013757831711353237, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.061077985937035846,0.04653738886012354,-0.004035375701166635,0.04666949553900749
MF2106_P1_M2->MF2106_P0_M3,MF2106_P1_M2,MF2106_P0_M3,1.0288686561320375,0.999999,13.815509557935018,0.001986403856142007,-0.001984433564766963,0.1658578592023872,0.2593188860547122,-0.2305710081813305,0.09346102685232502,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.24456040317376512, 'anorthite': -0.28209320664704424, 'k_feldspar': 0.014454429331223352, 'NO3src': 0.2626067343808052, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.037176595645178355, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,NO3src,other,2106,development,0,,,0.0009638862315527722,0.0005452555431974482,-0.5493662827629265,0.0013531592505185677
MF2106_P1_M2->MF2106_P0_M2,MF2106_P1_M2,MF2106_P0_M2,0.7520943133467142,0.5465875794879946,0.18689241815796698,0.9194441257801859,-0.6520356262984945,0.16374782553260098,0.27138543272545057,-0.2401071977901072,0.1076376071928496,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.18356409402735227, 'anorthite': -0.3438002957314544, 'k_feldspar': -0.031071921191953747, 'NO3src': 0.2505563697603573, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.08919055350662512, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.018870320141910063}",anorthite,silicate_exchange,sulfate_reduction,sulfate_reduction,2106,development,0,,,5.768243493208017e-06,3.611472712151281e-06,-0.22662904067332607,1.7808478301267685e-06
MF2106_P1_M2->MF2106_P2_M2,MF2106_P1_M2,MF2106_P2_M2,0.37903319569513166,0.2555605824123411,-1.069171980829126,0.6860495290104052,-0.5223882357854297,0.16490409521587493,0.22484624602165057,-0.20281532266750404,0.05994215080577564,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.07094292347445494, 'anorthite': 0.055405490075834556, 'k_feldspar': -0.006595568337188899, 'NO3src': 0.303992932665978, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.028806525323885567, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0033823702189185578}",NO3src,other,NO3src,other,2106,development,0,,,0.00012510281754317968,7.320736244024799e-05,-0.0027930779018436503,3.0869496724789304e-05
MF2106_P1_M3->MF2106_P0_M3,MF2106_P1_M3,MF2106_P0_M3,0.6876232622437918,0.28541948345461665,-0.9177357104799835,0.25436446342578756,-0.22662904067332607,0.16710812936526262,0.25378119861220527,-0.2261639442214538,0.08667306924694265,True,8,5,"{'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.2463123349451299, 'anorthite': -0.3007215065197767, 'k_feldspar': 0.018328792268382844, 'NO3src': 0.26218106865130886, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.027187965750674028, 'NaCa_exch': 0.0, 'MgNa_exch': 0.006154961466945605, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,NO3src,other,2106,development,0,,,1.4962789656338058e-05,4.677434465469936e-06,-0.0022464136597262455,3.2214325594545736e-06
MF2106_P1_M3->MF2106_P2_M3,MF2106_P1_M3,MF2106_P2_M3,0.37417508522665865,0.24901810358233173,-1.103855946533354,0.6192981183035451,-0.4819927950534739,0.16930650521087226,0.20008833059638273,-0.18239516291527655,0.03078182538551047,True,8,5,"{'dolomite': 'lower', 'sulfate_reduction': 'lower', 'iron_reduction': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'albite': 0.058956092788677715, 'anorthite': 0.05220409538530692, 'k_feldspar': 0.01376367959054465, 'NO3src': 0.0614122562523816, 'sulfate_reduction': 0.0, 'iron_reduction': 0.0, 'CaNa_exch': 0.0, 'NaCa_exch': 0.04401377436514714, 'MgNa_exch': 0.026524014632823306, 'NaMg_exch': 0.0}",NO3src,other,anorthite,silicate_exchange,2106,development,0,,,0.000825607263688527,0.0005120374630547325,-0.010038362398211405,0.00023375779227786052
MF2106_P2_M0->MF2106_P2_M1,MF2106_P2_M0,MF2106_P2_M1,0.6716265139062266,0.999999,13.815509557935018,0.0027969821780628543,-0.0027930779018436503,0.1547094392128601,0.15487791777923773,-0.14399463949480043,0.00016847856637763892,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.12167672675856306, 'anorthite': 0.008393105720530765, 'k_feldspar': 0.021291687774736133, 'NO3src': 0.0, 'denit': 0.0003461136718422859, 'CaNa_exch': 0.015504679412979654, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.029288421976115177}",albite,silicate_exchange,albite,silicate_exchange,2106,development,1,silicate_weathering,silicate_exchange,0.7512721864075905,0.7458263674162664,-0.007702061549925413,0.7473699134861839
MF2106_P2_M0->MF2106_P1_M1,MF2106_P2_M0,MF2106_P1_M1,0.7749978223928039,0.999999,13.815509557935018,0.0010684411450784495,-0.0010678707680782185,0.15499063167422475,0.1647560260010069,-0.15251164534466286,0.00976539432678214,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0027722860912140997, 'albite': 0.06641725600749215, 'anorthite': -0.0754994921547724, 'k_feldspar': -0.021792972760715314, 'NO3src': 0.0, 'denit': 0.20194624817443543, 'CaNa_exch': 0.12399821504106565, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.06986390285779659}",denit,denitrification,NO3src,other,2106,development,0,,,0.5777600984415883,0.5569209385015437,-0.001984433564766963,0.5572968032621111
MF2106_P2_M0->MF2106_P2_M2,MF2106_P2_M0,MF2106_P2_M2,1.4185800663616193,0.999999,13.815509557935018,0.0009646847309349715,-0.0009642197216541283,0.1682163371822828,0.1687304085754552,-0.15591803876407573,0.0005140713931724161,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.03843674479614394, 'anorthite': 0.2642229051300859, 'k_feldspar': 0.0019047434584910832, 'NO3src': 0.0, 'denit': 0.026588208241726696, 'CaNa_exch': 0.0, 'NaCa_exch': 0.06314092775091147, 'MgNa_exch': 0.0, 'NaMg_exch': 0.007136818967503019}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.4992234020780261,0.47266982590699547,-2.5590976303446787e-06,0.4722714659985585
MF2106_P2_M0->MF2106_P1_M2,MF2106_P2_M0,MF2106_P1_M2,1.4501833360697773,0.999999,13.815509557935018,0.0015514108196954606,-0.0015502086251675063,0.1881080911170473,0.23639982044537866,-0.2122037860520824,0.04829172932833137,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.0019553071732504534, 'anorthite': 0.02899160471007957, 'k_feldspar': -0.008900455292009904, 'NO3src': 0.0, 'denit': 0.2982018351482814, 'CaNa_exch': 0.07397904719210506, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.04845426509236978}",denit,denitrification,NO3src,other,2106,development,0,,,0.005293451790906859,0.003360481195412768,-0.0007861716913047732,0.0033562309655533968
MF2106_P2_M0->MF2106_P0_M2,MF2106_P2_M0,MF2106_P0_M2,1.7702097010833067,0.999999,13.815509557935018,0.00830817015588282,-0.008273847286002183,0.15792801952611007,0.16214707024310243,-0.15026921689512962,0.004219050716992356,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.02915898473783615, 'albite': 0.05618452462184966, 'anorthite': -0.10891857669597929, 'k_feldspar': -0.008126375443613668, 'NO3src': 0.0, 'denit': 0.010563784310669264, 'CaNa_exch': 0.013558310667425253, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0032652730329511153}",anorthite,silicate_exchange,NO3src,other,2106,development,0,,,0.6276300520027016,0.6137522657019787,-0.9124560004174461,0.8771665763469485
MF2106_P2_M0->MF2106_P2_M3,MF2106_P2_M0,MF2106_P2_M3,2.1630138647012043,0.999999,13.815509557935018,6.77518234277591e-05,-6.774952837663222e-05,0.17405178825878867,0.17772653437660907,-0.16358591428711564,0.003674746117820399,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': 0.017131718157867692, 'anorthite': 0.1659341445678385, 'k_feldspar': 0.007908097528986873, 'NO3src': 0.0, 'denit': 0.2768814808138767, 'CaNa_exch': 0.015522361751445692, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.023801505961082416}",denit,denitrification,anorthite,silicate_exchange,2106,development,0,,,0.3282773449280478,0.29491852498826376,-0.5223882357854297,0.49912127047103005
MF2106_P2_M0->MF2106_P1_M3,MF2106_P2_M0,MF2106_P1_M3,2.187653421288624,0.999999,13.815509557935018,3.2620664071593495e-07,-3.2620658751056035e-07,0.19017653350023442,0.23259124839757905,-0.20911865940525465,0.042414714897344635,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.007250685961791837, 'anorthite': 0.053502201808111, 'k_feldspar': -0.01082588918811199, 'NO3src': 0.0, 'denit': 0.294794008712443, 'CaNa_exch': 0.08428560202857073, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.05862511757235412}",denit,denitrification,NO3src,other,2106,development,0,,,0.007039499405838622,0.004546595051728275,-3.3982896019029834e-05,0.004546848227996483
MF2106_P2_M0->MF2106_P0_M3,MF2106_P2_M0,MF2106_P0_M3,2.390176542324768,0.999999,13.815509557935018,5.42162327711615e-05,-5.4214763124332456e-05,0.1581438189485586,0.15917799787072967,-0.1477111314014249,0.0010341789221710584,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'MgNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.006329682442019305, 'albite': 0.1251643405766354, 'anorthite': -0.04836448373454296, 'k_feldspar': 0.03165666419568328, 'NO3src': 0.0, 'denit': 0.009718270437864033, 'CaNa_exch': 0.0, 'NaCa_exch': 0.015981847347038624, 'MgNa_exch': 0.0, 'NaMg_exch': 0.0}",albite,silicate_exchange,NO3src,other,2106,development,0,,,0.6813293261125071,0.6689028925575758,-0.005450565846922752,0.670886203046686
MF2106_P2_M1->MF2106_P2_M2,MF2106_P2_M1,MF2106_P2_M2,0.7470352427946803,0.999999,13.815509557935018,0.023513514945302294,-0.02324133066837484,0.16132688577202015,0.16180522999925442,-0.14997502820091435,0.0004783442272342786,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.18619486623080062, 'anorthite': 0.2540471028681292, 'k_feldspar': -0.015313633582447207, 'NO3src': 0.0, 'denit': 0.021531202941692834, 'CaNa_exch': 0.0, 'NaCa_exch': 0.08432180890932528, 'MgNa_exch': 0.0249795948807954, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,1,carbonate_weathering,carbonate,0.6339995551036309,0.6264866092248732,-0.0012072415896052827,0.6178783962144724
MF2106_P2_M1->MF2106_P1_M2,MF2106_P2_M1,MF2106_P1_M2,0.8173504254569006,0.999999,13.815509557935018,0.023290670305851434,-0.02302358180706496,0.1842413069820452,0.22905476311701045,-0.20624538867742867,0.04481345613496526,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.13171928376273498, 'anorthite': 0.03625863574190004, 'k_feldspar': -0.02903249209765493, 'NO3src': 0.0, 'denit': 0.2887161352076116, 'CaNa_exch': 0.04382165572179542, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.010659749837346954}",denit,denitrification,NO3src,other,2106,development,0,,,0.009175262905293465,0.006271110231933237,-0.6763234327777587,0.01834787317267117
MF2106_P2_M1->MF2106_P0_M2,MF2106_P2_M1,MF2106_P0_M2,1.317969362070206,0.999999,13.815509557935018,0.06214966475759462,-0.0602948401574709,0.15760683413888807,0.1589726638649385,-0.14753397811305802,0.001365829726050427,True,9,5,"{'calcite': 'lower', 'dolomite': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.008443445998577583, 'albite': -0.0519140102543036, 'anorthite': -0.1449244159497933, 'k_feldspar': -0.036402850562386964, 'NO3src': 0.0, 'denit': 0.012331802512793838, 'CaNa_exch': 0.024365223536384432, 'NaCa_exch': 0.0, 'MgNa_exch': 0.012883990351534456, 'NaMg_exch': 0.0}",anorthite,silicate_exchange,anorthite,silicate_exchange,2106,development,0,,,0.6848945360882471,0.6944320146219313,-0.004896419214626009,0.6745527561277923
MF2106_P2_M1->MF2106_P2_M3,MF2106_P2_M1,MF2106_P2_M3,1.4915405287941998,0.999999,13.815509557935018,0.00019835157292208034,-0.00019833190384972466,0.16680224156771473,0.16899672731146567,-0.15614588292353668,0.0021944857437509457,True,9,7,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'CaNa_exch': 'lower', 'NaCa_exch': 'lower', 'NaMg_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.12589428578603504, 'anorthite': 0.14907643264859863, 'k_feldspar': -0.01562245677422871, 'NO3src': 0.0, 'denit': 0.27454061659116896, 'CaNa_exch': 0.0, 'NaCa_exch': 0.0, 'MgNa_exch': 0.00877181381720965, 'NaMg_exch': 0.0}",denit,denitrification,denit,denitrification,2106,development,0,,,0.4939280473685921,0.46672275412019987,-0.02324133066837484,0.4762657352497846
MF2106_P2_M1->MF2106_P1_M3,MF2106_P2_M1,MF2106_P1_M3,1.5332934453628964,0.999999,13.815509557935018,0.000850309257052071,-0.0008499479489370069,0.18608922979149545,0.22580856352563836,-0.20360067811593402,0.03971933373414291,True,9,6,"{'calcite': 'lower', 'dolomite': 'lower', 'gypsum': 'lower', 'NO3src': 'lower', 'NaCa_exch': 'lower', 'MgNa_exch': 'lower'}","{'calcite': 0.0, 'dolomite': 0.0, 'gypsum': 0.0, 'albite': -0.1352543838661879, 'anorthite': 0.05496700353894221, 'k_feldspar': -0.03116411861617859, 'NO3src': 0.0, 'denit': 0.2868552906393829, 'CaNa_exch': 0.05721354439607851, 'NaCa_exch': 0.0, 'MgNa_exch': 0.0, 'NaMg_exch': 0.021980598280161145}",denit,denitrification,NO3src,other,2106,development,0,,,0.011702878049817615,0.007845068316257439,-0.0015502086251675063,0.007854132257806422
